"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","YEAR","RCPTOT","RCPTOT_S","PAYANN","PAYANN_S","EMP","EMP_S","EMPQ1PW","EMPQ1PW_S","HOURS","HOURS_S","PAYANPW","PAYANPW_S","CSTMTOT","CSTMTOT_S","VALADD","VALADD_S","INVTOTB","INVTOTB_S","INVFINB","INVFINB_S","INVWIPB","INVWIPB_S","INVMATB","INVMATB_S","INVTOTE","INVTOTE_S","INVFINE","INVFINE_S","INVWIPE","INVWIPE_S","INVMATE","INVMATE_S","RCPTOT_IMP","PAYANN_IMP","EMP_IMP",
"Geographic identifier code","Geographic Area Name","2017 NAICS code","Meaning of NAICS code","Year","Sales, value of shipments, or revenue ($1,000)","Relative standard error for estimate of sales, value of shipments, or revenue (%)","Annual payroll ($1,000)","Relative standard error for estimate of annual payroll (%)","Number of employees","Relative standard error for estimate of number of employees (%)","Production workers for pay period including March 12","Relative standard error for estimate of production workers for pay period including March 12 (%)","Production workers annual hours (1,000)","Relative standard error for estimate of production workers annual hours (%)","Production workers annual wages ($1,000)","Relative standard error for estimate of production workers annual wages (%)","Total cost of materials ($1,000)","Relative standard error for estimate of total cost of materials  (%)","Value added ($1,000)","Relative standard error for estimate of value added (%)","Total inventories, beginning of year ($1,000)","Relative standard error for estimate of total inventories, beginning of year (%)","Finished goods inventories, beginning of year ($1,000)","Relative standard error for estimate of finished goods inventories, beginning of year (%)","Work-in-process inventories, beginning of year ($1,000)","Relative standard error for estimate of work-in-process inventories, beginning of year (%)","Materials and supplies inventories, beginning of year ($1,000)","Relative standard error for estimate of materials and supplies inventories, beginning of year (%)","Total inventories, end of year ($1,000)","Relative standard error for estimate of total inventories, end of year (%)","Finished goods inventories, end of year ($1,000)","Relative standard error for estimate of finished goods inventories, end of year (%)","Work-in-process inventories, end of year ($1,000)","Relative standard error for estimate of work-in-process inventories, end of year (%)","Materials and supplies inventories, end of year ($1,000)","Relative standard error for estimate of materials and supplies inventories, end of year  (%)","Range indicating imputed percent of total sales, value of shipments, or revenue","Range indicating imputed percent of total annual payroll","Range indicating imputed percent of total employees",
"0100000US","United States","31131","Sugar manufacturing","2020","10781501","0.1","881360","0.1","14200","0.1","11752","0.1","26606","0.1","625238","0.1","7173720","0.1","3546599","0.1","2164261","0.1","1220786","0.1","272706","0.0","670769","0.0","2184031","0.1","1132141","0.2","300169","0.0","751721","0.0","50% to less than 60%","40% to less than 50%","30% to less than 40%",
"0100000US","United States","31131","Sugar manufacturing","2021","11647918","0.2","936743","0.1","13939","0.0","11476","0.1","25585","0.1","637621","0.1","7751573","0.1","4351954","0.4","2179799","0.1","1130533","0.1","299948","0.0","749318","0.0","2778564","0.1","1433979","0.2","452111","0.0","892474","0.0","50% to less than 60%","40% to less than 50%","40% to less than 50%",
"0100000US","United States","311313","Beet sugar manufacturing","2018","3784715","0.3","341076","0.1","6324","0.1","5504","0.1","12403","0.1","265786","0.2","2212840","0.1","1400301","0.3","1131696","0.2","602660","0.4","158097","0.0","370939","0.0","973121","0.4","424376","0.9","164807","0.0","383938","0.0","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","311313","Beet sugar manufacturing","2019","3796988","0.6","353911","0.1","6271","0.1","5573","0.0","12323","0.1","277646","0.1","2094504","0.1","1633120","1.3","976882","0.1","426237","0.2","166772","0.0","383873","0.0","866830","0.1","351039","0.3","172606","0.0","343185","0.0","Less than 10%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","311313","Beet sugar manufacturing","2020","3642162","0.2","391446","0.1","6700","0.1","5990","0.1","13194","0.1","309118","0.1","2233995","0.1","1517763","0.3","847653","0.1","344469","0.1","172592","0.0","330592","0.0","1046718","0.2","427425","0.6","199232","0.0","420061","0.0","30% to less than 40%","20% to less than 30%","20% to less than 30%",
"0100000US","United States","311313","Beet sugar manufacturing","2021","4314773","0.4","417853","0.1","6870","0.0","6125","0.1","13481","0.1","330385","0.1","2527048","0.1","1922726","0.9","1042434","0.1","425869","0.2","198998","0.0","417567","0.0","1223520","0.2","456277","0.5","303591","0.0","463652","0.0","50% to less than 60%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","311314","Cane sugar manufacturing","2018","6730754","0.0","450649","0.0","7419","0.0","5876","0.0","13173","0.0","319258","0.0","4781159","0.0","2030699","0.0","1045909","0.0","712459","0.0","77030","0.0","256420","0.0","1194108","0.0","775965","0.0","94628","0.0","323515","0.0","50% to less than 60%","50% to less than 60%","40% to less than 50%",
"0100000US","United States","311314","Cane sugar manufacturing","2019","6632447","0.0","462336","0.0","7494","0.0","5958","0.0","13802","0.0","320578","0.0","4918139","0.0","1820548","0.0","1193660","0.0","775523","0.0","94633","0.0","323504","0.0","1311445","0.0","876434","0.0","99962","0.0","335049","0.0","50% to less than 60%","50% to less than 60%","50% to less than 60%",
"0100000US","United States","311314","Cane sugar manufacturing","2020","7139339","0.0","489914","0.0","7500","0.0","5762","0.0","13412","0.0","316120","0.0","4939725","0.0","2028836","0.0","1316608","0.0","876317","0.0","100114","0.0","340177","0.0","1137313","0.0","704716","0.0","100937","0.0","331660","0.0","60% to less than 70%","50% to less than 60%","40% to less than 50%",
"0100000US","United States","311314","Cane sugar manufacturing","2021","7333145","0.0","518890","0.0","7069","0.0","5351","0.0","12104","0.0","307236","0.0","5224525","0.0","2429228","0.0","1137365","0.0","704664","0.0","100950","0.0","331751","0.0","1555044","0.0","977702","0.0","148520","0.0","428822","0.0","50% to less than 60%","50% to less than 60%","40% to less than 50%",
"0100000US","United States","31134","Nonchocolate confectionery manufacturing","2018","10111950","0.1","1146193","0.2","23442","0.4","18466","0.5","30086","0.8","710923","0.4","4920005","0.2","5184114","0.2","908473","0.4","467219","0.6","96544","0.5","344710","0.3","896429","0.3","467257","0.4","88675","0.2","340497","0.5","60% to less than 70%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","31134","Nonchocolate confectionery manufacturing","2019","10837320","0.3","1184931","0.6","23512","0.6","18418","0.9","32728","1.0","737402","0.6","5243653","0.4","5608790","0.7","914439","0.2","488072","0.5","88465","0.7","337902","0.9","977841","0.7","491822","0.8","99838","1.1","386181","1.0","60% to less than 70%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","31134","Nonchocolate confectionery manufacturing","2020","9732551","0.7","1214041","0.7","22910","0.7","17818","1.1","32110","1.5","784567","1.0","4881694","0.9","4913306","0.9","963241","0.7","480799","0.8","100998","0.7","381444","1.3","1049750","1.0","533598","1.0","110648","1.0","405504","1.5","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","31134","Nonchocolate confectionery manufacturing","2021","10600051","0.8","1322596","1.0","24924","0.9","19246","1.1","35028","1.3","833378","1.2","5186041","1.1","5416329","0.9","1026131","1.2","518214","1.0","112958","0.9","394959","2.1","1062156","1.2","528511","1.1","104980","1.6","428665","1.9","50% to less than 60%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","311340","Nonchocolate confectionery manufacturing","2018","10111950","0.1","1146193","0.2","23442","0.4","18466","0.5","30086","0.8","710923","0.4","4920005","0.2","5184114","0.2","908473","0.4","467219","0.6","96544","0.5","344710","0.3","896429","0.3","467257","0.4","88675","0.2","340497","0.5","60% to less than 70%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","311340","Nonchocolate confectionery manufacturing","2019","10837320","0.3","1184931","0.6","23512","0.6","18418","0.9","32728","1.0","737402","0.6","5243653","0.4","5608790","0.7","914439","0.2","488072","0.5","88465","0.7","337902","0.9","977841","0.7","491822","0.8","99838","1.1","386181","1.0","60% to less than 70%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","311340","Nonchocolate confectionery manufacturing","2020","9732551","0.7","1214041","0.7","22910","0.7","17818","1.1","32110","1.5","784567","1.0","4881694","0.9","4913306","0.9","963241","0.7","480799","0.8","100998","0.7","381444","1.3","1049750","1.0","533598","1.0","110648","1.0","405504","1.5","40% to less than 50%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","311340","Nonchocolate confectionery manufacturing","2021","10600051","0.8","1322596","1.0","24924","0.9","19246","1.1","35028","1.3","833378","1.2","5186041","1.1","5416329","0.9","1026131","1.2","518214","1.0","112958","0.9","394959","2.1","1062156","1.2","528511","1.1","104980","1.6","428665","1.9","50% to less than 60%","20% to less than 30%","40% to less than 50%",
"0100000US","United States","31135","Chocolate and chocolate confectionery manufacturing","2018","16993308","0.2","1997460","0.3","46355","0.4","34088","0.8","59605","1.9","1342322","0.4","9100517","0.2","7850599","0.2","1969956","1.0","1028237","0.7","200955","0.8","740764","1.5","1926801","1.1","992233","0.8","194767","0.7","739801","1.8","60% to less than 70%","30% to less than 40%","60% to less than 70%",
"0100000US","United States","31135","Chocolate and chocolate confectionery manufacturing","2019","17971866","1.6","2090435","1.7","46305","3.0","33910","2.1","61472","2.0","1410189","1.5","9875598","1.2","8222099","2.4","1926948","0.8","973964","1.0","210624","1.3","742360","1.2","2122489","0.7","1048380","0.9","262039","0.9","812070","1.2","40% to less than 50%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","31135","Chocolate and chocolate confectionery manufacturing","2020","17127910","1.7","2075328","1.7","43026","3.1","31615","2.2","55945","2.1","1403183","1.6","9225937","1.1","7913317","2.6","2061465","0.8","1004569","1.0","264223","1.3","792673","1.4","2190211","0.8","1022704","0.9","257432","1.2","910075","1.1","30% to less than 40%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","31135","Chocolate and chocolate confectionery manufacturing","2021","18272475","1.7","2223079","1.8","43507","3.0","31880","2.7","57396","2.6","1503254","1.7","9890403","1.1","8390869","2.5","2163884","0.9","995841","1.1","259545","1.5","908498","1.3","2213509","0.8","993687","0.8","270496","1.6","949326","1.2","50% to less than 60%","30% to less than 40%","50% to less than 60%",
"0100000US","United States","311351","Chocolate and confectionery manufacturing from cacao beans","2018","4340463","0.2","488850","0.6","8261","0.1","6245","0.2","12292","0.6","329840","0.5","2847303","0.1","1462834","0.5","607782","0.2","286753","0.3","94776","0.4","226253","0.3","570422","0.5","285038","0.6","66165","1.1","219219","0.6","80% to less than 90%","30% to less than 40%","70% to less than 80%",
"0100000US","United States","311351","Chocolate and confectionery manufacturing from cacao beans","2019","4960261","1.5","515530","3.3","8759","6.5","6759","6.9","13148","4.1","345200","3.0","3513625","0.8","1537057","3.7","566307","0.9","280551","0.5","66227","0.8","219529","1.6","661495","1.5","317236","1.1","119963","0.9","224296","2.8","60% to less than 70%","50% to less than 60%","60% to less than 70%",
"0100000US","United States","311351","Chocolate and confectionery manufacturing from cacao beans","2020","4428193","2.5","532542","3.8","8713","4.3","7071","4.3","12427","3.1","345182","3.9","3123838","1.2","1278172","6.4","655510","1.5","311071","1.1","121550","0.8","222889","2.9","624402","1.7","286777","1.5","119661","1.3","217964","3.0","60% to less than 70%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","311351","Chocolate and confectionery manufacturing from cacao beans","2021","4642936","2.6","560937","3.8","9011","4.7","7376","4.5","12529","3.9","365432","3.9","3236761","1.4","1398465","5.5","625742","1.7","282981","1.5","123004","1.1","219757","3.0","629290","1.2","277106","0.8","121169","1.2","231015","2.3","60% to less than 70%","40% to less than 50%","60% to less than 70%",
"0100000US","United States","311352","Confectionery manufacturing from purchased chocolate","2018","12652845","0.2","1508610","0.3","38094","0.5","27843","0.9","47313","2.3","1012482","0.5","6253214","0.3","6387765","0.2","1362174","1.4","741484","1.0","106179","1.4","514511","2.2","1356379","1.6","707195","1.2","128602","0.9","520582","2.5","50% to less than 60%","30% to less than 40%","60% to less than 70%",
"0100000US","United States","311352","Confectionery manufacturing from purchased chocolate","2019","13011605","2.2","1574905","1.9","37546","3.4","27151","2.0","48324","2.3","1064989","1.7","6361973","1.8","6685042","2.8","1360641","1.1","693413","1.3","144397","1.8","522831","1.6","1460994","0.8","731144","1.2","142076","1.5","587774","1.2","30% to less than 40%","20% to less than 30%","50% to less than 60%",
"0100000US","United States","311352","Confectionery manufacturing from purchased chocolate","2020","12699717","2.1","1542786","1.9","34313","3.7","24544","2.6","43518","2.6","1058001","1.8","6102099","1.6","6635145","2.8","1405955","0.9","693498","1.3","142673","2.3","569784","1.6","1565809","0.9","735927","1.2","137771","1.9","692111","1.1","20% to less than 30%","20% to less than 30%","30% to less than 40%",
"0100000US","United States","311352","Confectionery manufacturing from purchased chocolate","2021","13629539","2.1","1662142","2.1","34496","3.6","24504","3.3","44867","3.2","1137822","1.8","6653642","1.5","6992404","2.8","1538142","1.0","712860","1.4","136541","2.6","688741","1.3","1584219","1.0","716581","1.1","149327","2.6","718311","1.4","50% to less than 60%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","3114","Fruit and vegetable preserving and specialty food manufacturing","2018","73845864","0.5","7889422","0.5","162107","0.8","135183","0.8","267757","0.8","5873489","0.7","38778912","0.4","35297039","0.7","11146446","0.4","6526695","0.4","1650712","1.5","2969039","1.0","11577197","0.6","6593294","0.3","1739549","1.3","3244354","2.0","40% to less than 50%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","3114","Fruit and vegetable preserving and specialty food manufacturing","2019","75082364","0.3","7860638","0.4","163203","0.8","136246","0.9","275096","0.9","5827002","0.4","39859149","0.3","35146798","0.6","11214979","1.0","6376335","0.5","1676439","6.0","3162205","0.8","11226405","1.3","6409912","0.6","1615049","8.1","3201444","1.5","40% to less than 50%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","3114","Fruit and vegetable preserving and specialty food manufacturing","2020","79706673","0.5","8487511","0.5","164933","0.7","133963","0.8","276313","0.7","6158016","0.5","42609911","0.5","37123276","0.6","11065896","1.4","6313889","0.7","1610034","8.5","3141973","1.6","11296802","1.6","6381510","0.8","1613853","9.5","3301439","1.7","30% to less than 40%","30% to less than 40%","40% to less than 50%",
"0100000US","United States","3114","Fruit and vegetable preserving and specialty food manufacturing","2021","81784811","0.4","9109449","0.6","168632","1.2","136543","1.3","279718","1.1","6531329","0.8","44458643","0.6","37177011","0.7","11237575","1.6","6407473","1.1","1618473","10.0","3211629","1.0","11940603","1.7","6906798","1.8","1596675","9.4","3437130","0.8","30% to less than 40%","30% to less than 40%","40% to less than 50%",
